,ref,PTT,END_DATE,MAX_DBAR,NUM,N_TEMP,N_COND,N_SAL,TEMP_DBAR,TEMP_VALS,COND_DBAR,COND_VALS,SAL_DBAR,SAL_VALS,N_FLUORO,FLUORO_DBAR,FLUORO_VALS,N_OXY,OXY_DBAR,OXY_VALS,QC_PROFILE,QC_TEMP,QC_SAL,SAL_CORRECTED_VALS,CREATED,MODIFIED,N_PHOTO,PHOTO_DBAR,PHOTO_VALS,lat,lon,depth_bottom
975,tu94-H036-15,149445,6/14/2016 0:00,53,0,10,,,"2,4,6,7,10,11,16,19,28,53","19.670,19.411,18.208,18.175,16.438,15.582,13.901,12.285,11.590,11.590",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,8/24/2016,8/24/2016,,,,37.26677971,-74.85299242,50.0
976,tu94-H036-15,149445,6/14/2016 8:00,19,0,10,,,"2,7,8,10,12,14,15,17,18,19","19.590,19.394,19.229,18.342,18.029,15.049,14.523,13.776,13.537,13.470",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,8/24/2016,8/24/2016,,,,37.35681836,-74.85127207,44.0
977,tu94-H036-15,149445,6/16/2016 4:00,45,0,9,,,"2,5,6,8,9,14,19,42,45","20.160,19.813,18.606,18.259,17.622,13.569,11.832,10.510,10.616",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0",,,8/24/2016,8/24/2016,,,,37.80997037,-74.67874739,45.0
978,tu94-H036-15,149445,6/16/2016 8:00,18,0,10,,,"2,4,9,10,11,12,13,14,16,18","19.890,19.890,18.421,17.409,15.857,15.172,14.784,13.650,12.721,12.280",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,8/24/2016,8/24/2016,,,,37.82886309,-74.68541043,42.0
979,tu94-H036-15,149445,6/16/2016 16:00,44,0,10,,,"2,4,11,12,15,18,19,22,29,44","19.770,19.591,17.127,16.706,14.251,12.530,12.279,11.715,11.195,10.810",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,8/24/2016,8/24/2016,,,,37.90449214,-74.62845913,44.0
980,tu94-H036-15,149445,6/18/2016 16:00,24,0,10,,,"2,6,10,12,13,17,18,19,22,24","18.920,18.756,17.975,16.283,14.433,12.926,12.899,12.070,12.091,12.981",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,8/24/2016,8/24/2016,,,,38.19630272,-74.77341917,22.0
981,tu94-H036-15,149445,6/19/2016 0:00,26,0,10,,,"2,10,11,14,15,16,17,18,23,26","19.340,18.154,17.192,15.865,14.131,13.254,13.197,12.699,12.320,12.397",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,8/24/2016,8/24/2016,,,,38.28689868,-74.77095666,23.0
982,tu94-H036-15,149445,6/20/2016 4:00,34,0,10,,,"2,9,10,12,13,16,17,20,23,34","19.440,18.157,17.322,16.191,15.091,13.869,12.829,12.116,11.850,11.933",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,8/24/2016,8/24/2016,,,,38.55180693,-74.4931964,36.0
983,tu94-H036-15,149445,6/20/2016 8:00,40,0,10,,,"2,7,12,13,14,15,16,18,19,40","19.110,18.921,17.840,17.343,16.349,15.118,13.413,11.835,11.559,11.220",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,8/24/2016,8/24/2016,,,,38.57212238,-74.43740341,41.0
984,tu94-H036-15,149445,6/22/2016 4:00,45,0,10,,,"2,10,11,12,14,15,16,19,27,45","18.990,18.760,17.746,17.411,16.062,15.047,13.468,10.846,9.420,9.449",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,8/24/2016,8/24/2016,,,,38.807017,-73.91819531,43.0
985,tu94-H036-15,149445,6/23/2016 4:00,46,0,10,,,"2,7,12,14,15,16,19,26,38,46","19.340,19.301,17.794,16.828,16.011,14.277,12.573,10.416,9.490,9.756",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,8/24/2016,8/24/2016,,,,38.8355816,-73.70370617,50.0
986,tu94-H036-15,149445,6/23/2016 20:00,56,0,10,,,"2,5,8,11,16,28,36,37,38,56","19.680,19.511,18.176,15.147,13.029,9.958,9.620,9.090,9.620,9.090",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,8/24/2016,8/24/2016,,,,38.83303479,-73.63033212,56.0
987,tu94-H036-15,149445,6/24/2016 20:00,55,0,10,,,"2,6,15,19,24,26,31,40,54,55","19.730,19.432,13.995,12.161,10.733,9.987,9.358,9.070,9.070,9.400",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,8/24/2016,8/24/2016,,,,38.81065537,-73.64844973,54.0
988,tu94-H036-15,149445,6/26/2016 0:00,55,0,10,,,"2,4,10,15,20,25,30,33,53,55","19.830,19.702,16.716,14.919,12.276,10.296,9.419,9.291,9.333,9.130",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,8/24/2016,8/24/2016,,,,38.80785659,-73.55335929,55.0
989,tu94-H036-15,149445,6/28/2016 0:00,82,0,10,,,"2,4,6,10,14,20,31,35,73,82","20.100,19.131,18.929,17.629,15.041,12.911,9.780,9.450,9.652,10.153",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,8/24/2016,8/24/2016,,,,38.93503103,-73.31023581,66.0
990,tu94-H036-15,149445,6/28/2016 4:00,66,0,10,,,"2,4,7,8,9,11,17,31,44,66","19.280,18.963,17.724,16.475,16.396,14.840,12.670,10.024,9.370,9.796",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,8/24/2016,8/24/2016,,,,38.93728327,-73.32657734,63.0
991,tu94-H036-15,149445,6/29/2016 4:00,26,0,10,,,"2,4,5,7,9,13,14,15,23,26","20.210,20.098,19.764,18.276,17.652,15.606,14.955,13.746,11.310,10.910",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,8/24/2016,8/24/2016,,,,39.02598925,-73.26182735,69.0
992,tu94-H036-15,149445,6/29/2016 8:00,70,0,10,,,"2,6,10,12,13,24,30,47,65,70","19.010,18.309,15.276,14.617,13.832,11.249,9.324,8.550,8.581,9.073",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,8/24/2016,8/24/2016,,,,39.05121188,-73.26769685,68.0
993,tu94-H036-15,149445,6/30/2016 4:00,70,0,10,,,"2,9,15,19,22,29,39,40,41,70","20.880,18.717,14.880,14.306,12.008,9.992,8.660,9.039,8.660,9.418",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,8/24/2016,8/24/2016,,,,39.06679857,-73.28017682,66.0
994,tu94-H036-15,149445,6/30/2016 16:00,66,0,10,,,"2,6,11,14,17,22,28,31,38,66","19.700,19.284,18.012,15.030,13.342,11.446,10.406,8.857,8.140,8.452",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,8/24/2016,8/24/2016,,,,39.02437331,-73.26702967,69.0
995,tu94-H036-15,149445,7/1/2016 12:00,60,0,9,,,"2,5,6,9,10,15,25,54,60","20.980,20.679,18.219,17.039,15.809,14.630,9.898,8.430,8.618",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0",,,8/24/2016,8/24/2016,,,,39.09085475,-73.30866618,59.0
996,tu94-H036-15,149445,7/2/2016 12:00,61,0,10,,,"2,3,4,7,12,13,19,27,36,61","21.600,21.549,20.399,19.514,16.885,15.899,12.967,10.793,9.048,8.960",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,8/24/2016,8/24/2016,,,,39.1787886,-73.25735188,60.0
997,tu94-H036-15,149445,7/4/2016 0:00,68,0,10,,,"2,4,8,10,19,37,38,39,42,68","21.840,21.840,20.215,17.635,14.100,10.759,10.049,10.604,9.133,8.940",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,8/24/2016,8/24/2016,,,,39.1856443,-73.15833288,63.0
998,tu94-H036-15,149445,7/4/2016 8:00,6,0,5,,,"2,3,4,5,6","21.880,21.875,21.676,21.560,21.560",,,,,,,,,,,0,"0,0,0,0,0",,,8/24/2016,8/24/2016,,,,39.19293506,-73.18343076,68.0
999,tu94-H036-15,149445,7/4/2016 12:00,63,0,10,,,"2,4,5,21,22,26,30,33,41,63","21.810,21.758,20.784,14.315,13.444,11.613,10.794,9.223,8.820,9.015",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,8/24/2016,8/24/2016,,,,39.20124459,-73.21299599,63.0
1000,tu94-H036-15,149445,7/6/2016 4:00,64,0,10,,,"2,5,6,12,14,15,24,32,40,64","22.550,22.493,22.036,21.422,20.022,15.153,10.612,8.541,8.270,8.541",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,8/24/2016,8/24/2016,,,,39.22706663,-73.21751299,62.0
1001,tu94-H036-15,149445,7/8/2016 4:00,70,0,10,,,"2,4,6,12,17,29,38,39,43,70","23.680,22.646,20.219,17.502,16.647,12.372,11.131,10.317,9.890,10.042",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,8/24/2016,8/24/2016,,,,39.06440043,-73.23077181,69.0
1002,tu94-H036-15,149445,7/10/2016 0:00,67,0,10,,,"2,4,7,8,9,12,16,37,59,67","22.240,22.240,20.832,19.475,19.322,16.813,14.957,10.131,9.440,10.080",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,8/24/2016,8/24/2016,,,,38.77885578,-73.52730727,66.0
1003,tu94-H036-15,149445,7/10/2016 12:00,64,0,10,,,"2,3,4,5,9,19,32,33,42,64","24.530,24.229,21.036,19.982,17.557,14.365,10.991,10.404,9.470,9.877",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,8/24/2016,8/24/2016,,,,38.69865206,-73.59823466,62.0
1004,tu94-H036-15,149445,7/11/2016 0:00,73,0,10,,,"2,3,4,6,16,27,28,48,72,73","24.400,23.889,21.165,19.277,14.935,12.821,11.700,10.253,10.210,11.147",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,8/24/2016,8/24/2016,,,,38.62578707,-73.71938772,58.0
1005,tu94-H036-15,149445,7/11/2016 8:00,11,0,9,,,"2,3,4,5,6,7,8,9,11","24.470,24.454,24.438,24.359,23.996,23.208,22.522,22.460,22.460",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0",,,8/24/2016,8/24/2016,,,,38.63156073,-73.7691084,56.0
1006,tu94-H036-15,149445,7/11/2016 16:00,60,0,10,,,"2,5,8,12,24,41,49,51,59,60","22.760,21.031,18.397,16.408,12.470,9.726,9.726,9.040,9.575,9.040",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,8/24/2016,8/24/2016,,,,38.59265928,-73.7660587,55.0
1007,tu94-H036-15,149445,7/11/2016 20:00,58,0,10,,,"2,3,4,7,8,9,10,15,34,58","24.610,23.505,20.910,19.746,17.152,18.124,16.400,16.105,10.902,9.870",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,8/24/2016,8/24/2016,,,,38.59780725,-73.73117807,56.0
1008,tu94-H036-15,149445,7/12/2016 4:00,6,0,5,,,"2,3,4,5,6","24.680,24.619,24.427,24.176,24.160",,,,,,,,,,,0,"0,0,0,0,0",,,8/24/2016,8/24/2016,,,,38.59561622,-73.70594324,60.0
1009,tu94-H036-15,149445,7/13/2016 20:00,58,0,10,,,"2,4,7,10,12,23,28,41,57,58","23.060,23.060,21.724,17.974,16.652,12.524,11.148,9.664,9.570,9.988",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,8/24/2016,8/24/2016,,,,38.59545814,-73.85179943,56.0
1010,tu94-H036-15,149445,7/14/2016 4:00,12,0,10,,,"2,4,5,6,7,8,9,10,11,12","24.880,24.806,23.640,23.141,22.713,22.521,22.521,22.350,21.780,21.780",,,,,,,,,,,0,"0,0,0,0,0,0,0,0,0,0",,,8/24/2016,8/24/2016,,,,38.58947499,-73.92370434,51.0
1011,tu94-H036-15,149445,7/15/2016 8:00,5,0,4,,,"2,3,4,5","25.200,25.186,25.182,25.180",,,,,,,,,,,0,"0,0,0,0",,,8/24/2016,8/24/2016,,,,38.70195946,-73.73646311,54.0
